Address,City,State,Zip Code,,Year,Owner Info,Land/Imp/Tot,Exemption,Assessed
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2012,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$144,200/$738,200",$0,"$738,200"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2011,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$144,200/$738,200",$0,"$738,200"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2010,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$144,200/$738,200",$0,"$738,200"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2009,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$144,200/$738,200",$0,"$738,200"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2008,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$144,200/$738,200",$0,"$738,200"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2007,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$144,200/$738,200",$0,"$738,200"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2006,"CHAT, LLC C/O JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ 08724","$594,000/$15,300/$609,300",$0,"$609,300"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2005,"JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ087242100","$594,000/$15,300/$609,300",$0,"$609,300"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2004,"JABLONSKY, CAROLE, 300 PROSPECT DR, BRICK, NJ087242100","$594,000/$15,300/$609,300",$0,"$609,300"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2003,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2002,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2001,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,2000,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1999,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1998,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1997,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1996,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1995,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1994,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1993,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MA02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1992,"CUMBERLAND FARMS INC, 777 DEDHAM ST #V1363, CANTON, MASS02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1991,"CUMBERLAND FARMS INC, 777 DEDHAM ST, CANTON, MASS02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1990,"CUMBERLAND FARMS INC, 777 DEDHAM ST, CANTON, MASS02021","$192,100/$133,500/$325,600",$0,"$325,600"
65 UNION AVE,MANASQUAN,NJ,08736,Manasquan,1989,"CUMBERLAND FARMS INC, 777 DEDHAM ST, CANTON, MASS02021","$117,400/$94,300/$211,700",$0,"$211,700"
199 E MAIN ST,MANASQUAN,NJ,08736,,,,,,
5371 RT 9,HOWELL,NJ,07731,,,,,,
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2025,"LUKOIL NORTH AMERICA, LLC, 302 HARPER DR STE 303, MOORESTOWN, NJ 08057","$475,000/$150,000/$625,000",$0,"$625,000"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2024,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$475,000/$150,000/$625,000",$0,"$625,000"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2023,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$575,000/$200,000/$775,000",$0,"$775,000"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2022,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$575,000/$200,000/$775,000",$0,"$775,000"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2021,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$622,800/$261,500/$884,300",$0,"$884,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2020,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$622,800/$261,500/$884,300",$0,"$884,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2019,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$622,800/$261,500/$884,300",$0,"$884,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2018,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$622,800/$261,500/$884,300",$0,"$884,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2017,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$622,800/$261,500/$884,300",$0,"$884,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2016,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$622,800/$261,500/$884,300",$0,"$884,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2015,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$791,400/$136,600/$928,000",$0,"$928,000"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2014,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2013,"LUKOIL NORTH AMERICA, LLC, 505 FIFTH AVE 9TH FL, NEW YORK, NY 10017","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2012,"LUKOIL NORTH AMERICA, LLC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2011,"LUKOIL NORTH AMERICA, LLC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2010,"GETTY C/O LUKOIL NORTH AMERICA, LLC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2009,"GETTY PETROLEUM MARKETING, INC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2008,"GETTY PETROLEUM MARKETING, INC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2007,"GETTY PETROLEUM MARKETING, INC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$846,200/$136,600/$982,800",$0,"$982,800"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2006,"GETTY PETROLEUM MARKETING, INC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY 11554","$1,097,300/$136,600/$1,233,900",$0,"$1,233,900"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2005,"GETTY PETROLEUM MARKETING, INC, 1500 HEMPSTEAD TPKE, EAST MEADOW, NY115541558","$1,097,300/$136,600/$1,233,900",$0,"$1,233,900"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2004,"BNY WESTERN TRUST FOR TOSCO 2000E, PO BOX 52085 DC17, PHOENIX, AZ850722085","$1,097,300/$136,600/$1,233,900",$0,"$1,233,900"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2003,"BNY WESTERN TRUST FOR TOSCO 2000E, PO BOX 52085 DC17, PHOENIX, AZ85072","$266,000/$122,300/$388,300",$0,"$388,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2002,"BNY WESTERN TRUST FOR TOSCO 2000E, PO BOX 52085 DC17, PHOENIX, AZ85072","$266,000/$122,300/$388,300",$0,"$388,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2001,"BNY WESTERN TRUST FOR TOSCO 2000E, PO BOX 52085 DC17, PHOENIX, AZ85072","$266,000/$122,300/$388,300",$0,"$388,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,2000,"MOBIL ADMINISTRATIVE SERV CO INC, PO BOX 290 TAX DEPT, DALLAS, TX752210290","$266,000/$122,300/$388,300",$0,"$388,300"
218 PARKER AVE,MANASQUAN,NJ,08736,Manasquan,1999,"MOBIL ADMINISTRATIVE SERV CO INC, PO BOX 290 TAX DEPT, DALLAS, TX752210290","$266,000/$122,300/$388,300",$0,"$388,300"
RT 71 & SEA GIRT AVE,MANASQUAN,NJ,08736,,,,,,
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2025,"COUNTY OF MONMOUTH, 1 E MAIN ST, HALL OF REC, FREEHOLD, NJ 07728","$290,000/$1,353,300/$1,643,300",$0,"$1,643,300"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2024,"COUNTY OF MONMOUTH, 1 E MAIN ST, HALL OF REC, FREEHOLD, NJ 07728","$248,300/$1,353,300/$1,601,600",$0,"$1,601,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2023,"COUNTY OF MONMOUTH, 1 E MAIN ST, HALL OF REC, FREEHOLD, NJ 07728","$205,000/$1,353,300/$1,558,300",$0,"$1,558,300"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2022,"COUNTY OF MONMOUTH, 1 E MAIN ST, HALL OF REC, FREEHOLD, NJ 07728","$170,100/$1,353,300/$1,523,400",$0,"$1,523,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2021,"COUNTY OF MONMOUTH, 1 E MAIN ST, HALL OF REC, FREEHOLD, NJ 07728","$170,100/$1,353,300/$1,523,400",$0,"$1,523,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2020,"COUNTY OF MONMOUTH-RECREATION, 805 NEWMAN SPRINGS RD, LINCROFT, NJ 07738","$170,100/$1,353,300/$1,523,400",$0,"$1,523,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2019,"COUNTY OF MONMOUTH-RECREATION, 805 NEWMAN SPRINGS RD, LINCROFT, NJ 07738","$170,100/$1,353,300/$1,523,400",$0,"$1,523,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2018,"COUNTY OF MONMOUTH-RECREATION, 805 NEWMAN SPRINGS RD, LINCROFT, NJ 07738","$170,100/$1,353,300/$1,523,400",$0,"$1,523,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2017,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$170,000/$1,353,300/$1,523,300",$0,"$1,523,300"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2016,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$170,000/$1,353,300/$1,523,300",$0,"$1,523,300"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2015,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$210,000/$1,353,300/$1,563,300",$0,"$1,563,300"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2014,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$235,000/$1,220,600/$1,455,600",$0,"$1,455,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2013,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$235,000/$1,220,600/$1,455,600",$0,"$1,455,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2012,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$235,000/$1,220,600/$1,455,600",$0,"$1,455,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2011,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$235,000/$1,220,600/$1,455,600",$0,"$1,455,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2010,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$310,000/$1,220,600/$1,530,600",$0,"$1,530,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2009,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$310,000/$1,220,600/$1,530,600",$0,"$1,530,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2008,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$310,000/$1,220,600/$1,530,600",$0,"$1,530,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2007,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$310,000/$1,220,600/$1,530,600",$0,"$1,530,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2006,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J. 07728","$310,000/$1,220,600/$1,530,600",$0,"$1,530,600"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2005,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J.07728","$96,000/$249,400/$345,400",$0,"$345,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2004,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J.07728","$96,000/$249,400/$345,400",$0,"$345,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2003,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J.07728","$96,000/$249,400/$345,400",$0,"$345,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2002,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J.07728","$96,000/$249,400/$345,400",$0,"$345,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2001,"COUNTY OF MONMOUTH, HALL OF RECORDS, FREEHOLD, N.J.07728","$90,000/$249,400/$339,400",$0,"$339,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,2000,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$90,000/$249,400/$339,400",$0,"$339,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1999,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$90,000/$249,400/$339,400",$0,"$339,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1998,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$90,000/$249,400/$339,400",$0,"$339,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1997,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$90,000/$249,400/$339,400",$0,"$339,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1996,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$90,000/$249,400/$339,400",$0,"$339,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1995,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$65,000/$249,400/$314,400",$0,"$314,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1994,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$65,000/$249,400/$314,400",$0,"$314,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1993,"MONMOUTH COUNTY, HALL OF RECORDS, FREEHOLD, N.J.07728","$65,000/$249,400/$314,400",$0,"$314,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1992,"MONMOUTH COUNTY, FREEHOLD, N J07728","$65,000/$249,400/$314,400",$0,"$314,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1991,"MONMOUTH COUNTY, FREEHOLD, N J07728","$65,000/$169,400/$234,400",$0,"$234,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1990,"MONMOUTH COUNTY, FREEHOLD, N J07728","$65,000/$169,400/$234,400",$0,"$234,400"
231 RT 539,UPPER FREEHOLD,NJ,08526,Upper Freehold,1989,"MONMOUTH COUNTY, FREEHOLD, N J07728","$21,500/$157,500/$179,000",$0,"$179,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2025,"SKV MANAGEMENT, LLC, 1324 SEA GIRT AVENUE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2024,"SKV MANAGEMENT, LLC, 1324 SEA GIRT AVENUE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2023,"TALAS, SERKAN, 120 MID OCEAN COURT, HOWELL, NJ 07731","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2022,"TALAS, SERKAN, 120 MID OCEAN COURT, HOWELL, NJ 07731","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2021,"SKV MANAGEMENT LLC, 1324 SEA GIRT AVE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2020,"SKV MANAGEMENT LLC, 1324 SEA GIRT AVE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2019,"SKV MANAGEMENT LLC, 1324 SEA GIRT AVE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2018,"SKV MANAGEMENT LLC, 1324 SEA GIRT AVE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2017,"SKV MANAGEMENT LLC, 1324 SEA GIRT AVE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2016,"SKV MANAGEMENT LLC, 1324 SEA GIRT AVE, WALL TWP, NJ 08750","$339,600/$470,500/$810,100",$0,"$810,100"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2015,"CUMBERLAND FARMS INC RE TAXES, 100 CROSSING BOULEVARD, FRAMINGHAM, MA 01702","$254,900/$108,800/$363,700",$0,"$363,700"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2014,"CUMBERLAND FARMS INC RE TAXES, 100 CROSSING BOULEVARD, FRAMINGHAM, MA 01702","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2013,"CUMBERLAND FARMS INC RE TAXES, 100 CROSSING BOULEVARD, FRAMINGHAM, MA 01702","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2012,"CUMBERLAND FARMS INC RE TAXES, 100 CROSSING BOULEVARD, FRAMINGHAM, MA 01702","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2011,"CUMBERLAND FARMS INC RE TAXES, 100 CROSSING BOULEVARD, FRAMINGHAM, MA 01702","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2010,"CUMBERLAND FARMS INC RE TAXES, 100 CROSSING BOULEVARD, FRAMINGHAM, MA 01702","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2009,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS 02021","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2008,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS 02021","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2007,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, FRAMINGHAM, MA 01702","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2006,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS 02021","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2005,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2004,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2003,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2002,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$250,700/$108,800/$359,500",$0,"$359,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2001,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,2000,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1999,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1998,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1997,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V-1398, CANTON, MASS020219118","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1996,"CUMBERLAND FARMS INC RE TAXES, 777 DEDHAM STREET V0165, CANTON, MASS02021","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1995,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$75,600/$80,400/$156,000",$0,"$156,000"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1994,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$93,100/$80,400/$173,500",$0,"$173,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1993,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$93,100/$80,400/$173,500",$0,"$173,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1992,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$93,100/$80,400/$173,500",$0,"$173,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1991,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$93,100/$80,400/$173,500",$0,"$173,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1990,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$93,100/$80,400/$173,500",$0,"$173,500"
1324 SEA GIRT AVE,WALL,NJ,08750,Wall,1989,"CUMBERLAND FARMS INC, 777 DEDHAM STREET, CANTON, MASS02021","$93,100/$80,400/$173,500",$0,"$173,500"
4690 RT 9,HOWELL,NJ,07731,Howell,2025,"WAWA, INC C/O RED ROOF, PO BOX 5651, BISMARCK ND 58506","$2,262,700/$1,356,000/$3,618,700",$0,"$3,618,700"
4690 RT 9,HOWELL,NJ,07731,Howell,2024,"WAWA, INC C/O RED ROOF, PO BOX 5651, BISMARCK ND 58506","$2,262,700/$1,300,800/$3,563,500",$0,"$3,563,500"
4690 RT 9,HOWELL,NJ,07731,Howell,2023,"WAWA, INC C/O RED ROOF, 260 W BALTIMORE PIKE, WAWA, PA 19063","$2,262,700/$1,147,300/$3,410,000",$0,"$3,410,000"
4690 RT 9,HOWELL,NJ,07731,Howell,2022,"WAWA, INC C/O RED ROOF, 260 W BALTIMORE PIKE, WAWA, PA 19063","$2,262,700/$1,170,100/$3,432,800",$0,"$3,432,800"
4690 RT 9,HOWELL,NJ,07731,Howell,2021,"WAWA, INC C/O RED ROOF, 260 W BALTIMORE PIKE, WAWA, PA 19063","$2,262,700/$1,086,400/$3,349,100",$0,"$3,349,100"
